"sku_mp_id","branch_id","rank"
"4160189","RALEIGH","3"
"29942","RALEIGH","2"
"31147","RALEIGH","5"
"3599734","RALEIGH","1"
"1438203","RALEIGH","4"
"2033130","RALEIGH","9"
"4221408","RALEIGH","2"
"1245187","RALEIGH","6"
"42985","RALEIGH","12"
"66605","RALEIGH","9"
"1802711","RALEIGH","2"
"14648","RALEIGH","5"
"274320","RALEIGH","4"
"17013","RALEIGH","4"
"307416","RALEIGH","1"
"43337","RALEIGH","1"
"159888","RALEIGH","1"
"459996","RALEIGH","2"
"1743320","RALEIGH","1"
"261154","RALEIGH","6"
"3636025","RALEIGH","5"
"2852388","RALEIGH","5"
"1581239","RALEIGH","1"
"4115040","RALEIGH","1"
"51908","RALEIGH","4"
"232246","RALEIGH","4"
"498140","RALEIGH","3"
"4200833","RALEIGH","3"
"405927","RALEIGH","3"
"190884","RALEIGH","9"
"2148942","RALEIGH","2"
"466214","RALEIGH","1"
"2337129","RALEIGH","6"
"59245","RALEIGH","2"
"3527674","RALEIGH","2"
"3625728","RALEIGH","3"
"2171104","RALEIGH","3"
"3971896","DIST","1"
"93620","SEATTLE","1"
"32091","SEATTLE","1"
"44341","SEATTLE","1"
"13142","SEATTLE","1"
"3698193","SEATTLE","5"
"1289701","RALEIGH","1"
"7740","RALEIGH","3"
"4277","RALEIGH","5"
"860664","RALEIGH","1"
"45191","RALEIGH","10"
"3797430","RALEIGH","3"
"3083397","RALEIGH","1"
"343947","RALEIGH","18"
"46288","RALEIGH","7"
"1349241","RALEIGH","7"
"52892","RALEIGH","3"
"3821798","RALEIGH","1"
"760291","RALEIGH","19"
"2996247","RALEIGH","10"
"504371","RALEIGH","11"
"1302326","RALEIGH","1"
"441186","RALEIGH","4"
"18161","RALEIGH","1"
"174557","DETROIT","2"
"1000","RICH","8"
"3059673","SEATTLE","1"
"1795627","SEATTLE","1"
"23463","SEATTLE","1"
"4055900","SEATTLE","2"
"4065412","DIST","1"
"160857","DIST","3"
"3271297","DIST","1"
"21991","DIST","5"
"5431","DIST","5"
"16721","DIST","2"
"2119677","RALEIGH","1"
"2392094","RALEIGH","1"
"455672","RALEIGH","1"
"3573084","RALEIGH","2"
"3299971","RALEIGH","1"
"34913","RALEIGH","7"
"1867772","RALEIGH","1"
"111658","RALEIGH","3"
"1893487","RALEIGH","3"
"3108744","RALEIGH","2"
"2837677","RALEIGH","1"
"160876","RALEIGH","1"
"35021","RALEIGH","3"
"2396194","RALEIGH","2"
"2846455","RALEIGH","3"
"33139","RALEIGH","1"
"1131359","RALEIGH","2"
"2908332","RALEIGH","1"
"2395939","RALEIGH","1"
"3863546","RALEIGH","2"
"3800107","RALEIGH","1"
"460075","RALEIGH","4"
"3643473","RALEIGH","2"
"138270","RALEIGH","1"
"1235899","RALEIGH","1"
"4007257","RALEIGH","1"
"3700326","RALEIGH","1"
"46478","RALEIGH","1"
"868","RALEIGH","2"
"2181758","RALEIGH","1"
"249554","RALEIGH","6"
"161330","RALEIGH","4"
"22025","RALEIGH","8"
"1403736","RALEIGH","3"
"30061","RALEIGH","2"
"161235","RALEIGH","1"
"737452","RALEIGH","2"
"3859929","RALEIGH","5"
"3575377","RALEIGH","1"
"679714","RALEIGH","2"
"65229","RALEIGH","2"
"208680","RALEIGH","3"
"15573","RALEIGH","3"
"406967","RALEIGH","3"
"591795","RALEIGH","2"
"2192452","RALEIGH","6"
"3268236","RALEIGH","1"
"1132121","RALEIGH","2"
"1395835","RALEIGH","5"
"2465659","RALEIGH","3"
"406257","RALEIGH","3"
"6379","RALEIGH","6"
"3173160","RALEIGH","6"
"248375","RALEIGH","3"
"2396551","RALEIGH","23"
"4129980","RALEIGH","3"
"1017","RALEIGH","2"
"526564","RALEIGH","2"
"2964774","RALEIGH","1"
"406893","RALEIGH","4"
"1674320","RALEIGH","1"
"171373","RALEIGH","8"
"1347161","RALEIGH","1"
"954249","RALEIGH","2"
"15429","RALEIGH","1"
"232305","RALEIGH","1"
"2047908","RALEIGH","1"
"3758876","RALEIGH","3"
"1889043","RALEIGH","1"
"3625697","RALEIGH","1"
"41326","RALEIGH","7"
"1812895","RALEIGH","2"
"83215","RALEIGH","3"
"426145","RALEIGH","1"
"1738238","RALEIGH","2"
"2308791","RALEIGH","4"
"2846408","RALEIGH","2"
"262141","RALEIGH","1"
"2972416","RALEIGH","3"
"3823270","RALEIGH","3"
"3398","RALEIGH","1"
"3511859","RALEIGH","1"
"28233","RALEIGH","2"
"459988","RALEIGH","1"
"1840906","RALEIGH","8"
"1679992","DIST","1"
"3987012","SEATTLE","1"
"260992","SEATTLE","1"
"5800","SEATTLE","4"
"19794","SEATTLE","2"
"129387","SEATTLE","1"
"2150763","SEATTLE","1"
"690102","RALEIGH","2"
"84932","RALEIGH","6"
"3971914","RALEIGH","4"
"40772","RALEIGH","2"
"428723","RALEIGH","1"
"449885","RALEIGH","2"
"542781","RALEIGH","1"
"3862262","RALEIGH","8"
"1334235","RALEIGH","4"
"272545","RALEIGH","23"
"1796630","RALEIGH","1"
"60712","RALEIGH","6"
"1324220","RALEIGH","21"
"672410","RALEIGH","1"
"51053","RALEIGH","1"
"4103058","RALEIGH","1"
"3919467","RALEIGH","1"
"30864","RALEIGH","9"
"330138","RALEIGH","4"
"489350","RALEIGH","3"
"2240383","RALEIGH","1"
"2115046","RALEIGH","16"
"301942","RALEIGH","10"
"29537","RALEIGH","47"
"3862391","RALEIGH","38"
"1893325","RALEIGH","3"
"60558","RALEIGH","9"
"1449476","RALEIGH","5"
"135136","RALEIGH","26"
"53937","RALEIGH","1"
"284899","RALEIGH","9"
"4087927","RALEIGH","1"
"178359","RALEIGH","1"
"38162","RALEIGH","7"
"31498","RALEIGH","10"
"3641217","RALEIGH","2"
"306066","RALEIGH","4"
"29730","RALEIGH","24"
"23566","RALEIGH","18"
"3812087","RALEIGH","2"
"155481","RALEIGH","2"
"3609054","RALEIGH","1"
"48054","RALEIGH","5"
"1862223","RALEIGH","2"
"26182","RALEIGH","8"
"4059389","RALEIGH","2"
"41550","RALEIGH","18"
"2911243","RALEIGH","9"
"2374140","RALEIGH","10"
"4005760","RALEIGH","2"
"28623","RALEIGH","26"
"55619","RALEIGH","11"
"406842","RALEIGH","1"
"9580","RALEIGH","10"
"460017","RALEIGH","4"
"3720","RALEIGH","16"
"33169","RALEIGH","37"
"3526222","RALEIGH","7"
"1718113","RALEIGH","11"
"1925200","RALEIGH","3"
"371939","RALEIGH","1"
"1868441","RALEIGH","3"
"35538","RALEIGH","19"
"449017","RALEIGH","4"
"49982","RALEIGH","1"
"1393100","RALEIGH","2"
"186814","RALEIGH","4"
"2964709","RALEIGH","1"
"247727","RALEIGH","4"
"174772","RALEIGH","14"
"301941","RALEIGH","15"
"4327865","RALEIGH","8"
"6888","RALEIGH","5"
"40703","RALEIGH","11"
"4086244","RALEIGH","4"
"10780","RALEIGH","1"
"675287","RALEIGH","34"
"308215","RALEIGH","24"
"46637","RALEIGH","25"
"26987","RALEIGH","2"
"15925","RALEIGH","5"
"3159310","RALEIGH","1"
"450725","RALEIGH","16"
"3158554","RALEIGH","1"
"1349322","RALEIGH","1"
"4125293","RALEIGH","3"
"2347805","RALEIGH","4"
"1703451","RALEIGH","6"
"431586","RALEIGH","2"
"135195","RALEIGH","7"
"1811930","RALEIGH","14"
"28815","RALEIGH","10"
"1916655","RALEIGH","2"
"1228353","RALEIGH","2"
"85697","RALEIGH","5"
"1302403","RALEIGH","2"
"1923452","RALEIGH","1"
"141429","RALEIGH","10"
"2903117","RALEIGH","1"
"184804","RALEIGH","3"
"48428","RALEIGH","20"
"2937937","RALEIGH","3"
"174971","RALEIGH","13"
"34461","SEATTLE","7"
"3093502","SEATTLE","539"
"2903873","SEATTLE","421"
"19853","SEATTLE","13"
"40593","SEATTLE","16"
"4134592","SEATTLE","5"
"24567","SEATTLE","2"
"160862","SEATTLE","2"
"45844","SEATTLE","2"
"370067","RALEIGH","1"
"1894434","RALEIGH","7"
"1575849","RALEIGH","7"
"2178181","RALEIGH","11"
"37329","RALEIGH","2"
"3859281","RALEIGH","1"
"15242","RALEIGH","2"
"51936","RALEIGH","1"
"51950","RALEIGH","21"
"335469","RALEIGH","4"
"1880657","RALEIGH","3"
"30637","RALEIGH","3"
"14836","RALEIGH","2"
"3565301","RALEIGH","1"
"301929","RALEIGH","17"
"31960","RALEIGH","6"
"1293867","RALEIGH","1"
"161133","RALEIGH","6"
"861378","RALEIGH","10"
"2375364","RALEIGH","6"
"1605252","RALEIGH","6"
"3864445","RALEIGH","1"
"17734","RALEIGH","5"
"3638","RALEIGH","22"
"760301","RALEIGH","4"
"221270","RALEIGH","22"
"13727","RALEIGH","7"
"30964","RALEIGH","3"
"4103057","RALEIGH","2"
"3684421","RALEIGH","1"
"431590","RALEIGH","12"
"89637","RALEIGH","4"
"1318876","RALEIGH","3"
"4116192","RALEIGH","12"
"3865871","RALEIGH","8"
"2227608","RALEIGH","2"
"3573901","RALEIGH","4"
"19637","RALEIGH","5"
"8250","RALEIGH","8"
"4203198","RALEIGH","5"
"164921","RALEIGH","2"
"3312","RALEIGH","46"
"43703","RALEIGH","4"
"35133","RALEIGH","16"
"50468","RALEIGH","7"
"1347281","RALEIGH","7"
"36406","RALEIGH","12"
"27638","RALEIGH","13"
"230819","RALEIGH","2"
"111992","RALEIGH","2"
"161205","RALEIGH","6"
"33312","RALEIGH","1"
"1347188","RALEIGH","1"
"260974","RALEIGH","3"
"3866354","RALEIGH","8"
"22798","RALEIGH","2"
"2971543","RALEIGH","1"
"19076","RALEIGH","4"
"4111","RALEIGH","13"
"3565293","RALEIGH","1"
"4098272","RALEIGH","1"
"3625720","RALEIGH","3"
"3521314","RALEIGH","4"
"1889024","RALEIGH","15"
"2048541","RALEIGH","2"
"62282","RALEIGH","4"
"51647","RALEIGH","9"
"11577","RALEIGH","10"
"2882305","RALEIGH","2"
"487931","RALEIGH","3"
"1637985","RALEIGH","1"
"2178568","RALEIGH","13"
"4112966","RALEIGH","2"
"272602","RALEIGH","3"
"3383089","RALEIGH","11"
"20876","RALEIGH","7"
"2375201","RALEIGH","2"
"431605","RALEIGH","29"
"4080807","SEATTLE","2"
"1449482","SEATTLE","1"
"3081317","SEATTLE","1"
"406098","SEATTLE","1"
"2837440","SEATTLE","1"
"4125824","RALEIGH","8"
"928841","RALEIGH","3"
"1027446","RALEIGH","7"
"280558","RALEIGH","1"
"5595","RALEIGH","5"
"93241","RALEIGH","1"
"1375946","RALEIGH","19"
"15737","RALEIGH","4"
"3815483","RALEIGH","3"
"3971874","RALEIGH","2"
"3383498","RALEIGH","1"
"48929","RALEIGH","7"
"11074","RALEIGH","5"
"282279","RALEIGH","2"
"53884","RALEIGH","5"
"1852548","RALEIGH","11"
"86357","RALEIGH","12"
"1131811","RALEIGH","12"
"21649","RALEIGH","4"
"760407","RALEIGH","3"
"25927","RALEIGH","3"
"4077586","RALEIGH","4"
"15483","RALEIGH","1"
"3753181","RALEIGH","1"
"85413","RALEIGH","5"
"285926","RALEIGH","8"
"1754673","RALEIGH","1"
"950673","RALEIGH","4"
"4087721","RALEIGH","1"
"34987","RALEIGH","5"
"25525","RALEIGH","3"
"8616","RALEIGH","3"
"1857469","RALEIGH","17"
"850462","RALEIGH","2"
"23148","RALEIGH","2"
"3159500","RALEIGH","3"
"3609044","RALEIGH","4"
"3860373","RALEIGH","1"
"3581142","RALEIGH","1"
"79453","RALEIGH","1"
"3828910","RALEIGH","1"
"3158556","RALEIGH","4"
"75736","RALEIGH","1"
"60844","RALEIGH","15"
"2175066","RALEIGH","4"
"161136","RALEIGH","6"
"2397907","RALEIGH","6"
"3632301","RALEIGH","3"
"45445","RALEIGH","4"
"1897383","RALEIGH","4"
"1666521","RALEIGH","2"
"3784250","RALEIGH","1"
"44010","RALEIGH","10"
"4125682","RALEIGH","4"
"1894439","RALEIGH","10"
"4210372","RALEIGH","1"
"48170","RALEIGH","5"
"284897","RALEIGH","3"
"4125686","RALEIGH","6"
"468949","RALEIGH","3"
"16920","RALEIGH","3"
"1877791","RALEIGH","1"
"2441166","RALEIGH","7"
"161331","RALEIGH","4"
"2111715","RALEIGH","2"
"431477","RALEIGH","2"
"423491","RALEIGH","7"
"2146687","RALEIGH","11"
"1717971","RALEIGH","12"
"1773448","RALEIGH","1"
"43305","RALEIGH","14"
"3349031","RALEIGH","3"
"4154176","SEATTLE","1"
"79310","SEATTLE","1"
"20689","SEATTLE","2"
"88529","SEATTLE","2"
"34611","SEATTLE","2"
"25671","SEATTLE","2"
"3034248","RALEIGH","2"
"144155","RALEIGH","5"
"2178492","RALEIGH","1"
"2243533","RALEIGH","4"
"430727","RALEIGH","1"
"3527744","RALEIGH","4"
"1889105","RALEIGH","4"
"161111","RALEIGH","7"
"1349245","RALEIGH","7"
"165692","RALEIGH","4"
"2380290","RALEIGH","4"
"4292353","RALEIGH","1"
"406190","RALEIGH","1"
"1661532","RALEIGH","5"
"26441","RALEIGH","5"
"55462","RALEIGH","1"
"4128812","RALEIGH","1"
"217","RALEIGH","5"
"1738875","SEATTLE","9"
"15757","SEATTLE","2"
"1595262","SEATTLE","1"
"407331","SEATTLE","2"
"1667233","SEATTLE","1"
"3627509","DIST","1"
"160853","DIST","2"
"46932","DIST","4"
"10584","DIST","14"
"3880273","DIST","2"
"4374462","DIST","2"
"354","RALEIGH","1"
"988471","RALEIGH","1"
"1919228","RALEIGH","2"
"928601","RALEIGH","7"
"1599863","RALEIGH","7"
"460038","RALEIGH","11"
"3881468","RALEIGH","2"
"160917","RALEIGH","14"
"247759","RALEIGH","6"
"4158862","RALEIGH","1"
"1857471","RALEIGH","5"
"3383052","RALEIGH","1"
"4351059","RALEIGH","1"
"4618","RALEIGH","3"
"3159317","RALEIGH","1"
"3875842","RALEIGH","2"
"248444","RALEIGH","3"
"320941","RALEIGH","1"
"85713","RALEIGH","4"
"216511","DIST","2"
"3036809","RALEIGH","3"
"25719","RALEIGH","3"
"23430","RALEIGH","6"
"2886852","RALEIGH","2"
"46491","RALEIGH","2"
"2964717","RALEIGH","3"
"7436","RALEIGH","2"
"1326404","RALEIGH","1"
"1391285","RALEIGH","3"
"16272","RALEIGH","3"
"79182","RALEIGH","2"
"2483560","RALEIGH","9"
"189524","RALEIGH","1"
"45001","RALEIGH","3"
"3522936","RALEIGH","2"
"836859","SANAN","2"
"401549","RALEIGH","1"
"4488","RALEIGH","1"
"364970","RALEIGH","1"
"46610","RALEIGH","1"
"2639572","RALEIGH","7"
"11193","RALEIGH","2"
"1619790","RALEIGH","1"
"3860011","RALEIGH","5"
"550689","RALEIGH","3"
"460076","RALEIGH","2"
"138964","RALEIGH","6"
"3383143","RALEIGH","7"
"15630","RALEIGH","4"
"3801799","RALEIGH","1"
"3776519","RALEIGH","2"
"208102","RALEIGH","1"
"1676511","RALEIGH","1"
"496014","RALEIGH","6"
"3680293","RALEIGH","3"
"3317048","RALEIGH","1"
"403426","RALEIGH","1"
"3383106","RALEIGH","5"
"27737","RALEIGH","1"
"94992","RALEIGH","2"
"4113551","RALEIGH","3"
"862199","RALEIGH","1"
"156685","RALEIGH","6"
"62014","RALEIGH","1"
"248468","RALEIGH","2"
"240616","RALEIGH","5"
"4238704","RALEIGH","3"
"1884260","RALEIGH","1"
"40235","RALEIGH","2"
"2852375","RALEIGH","1"
"1603297","RALEIGH","2"
"117284","RALEIGH","3"
"1115198","RALEIGH","2"
"2253793","RALEIGH","1"
"1285439","RALEIGH","4"
"280805","RALEIGH","1"
"3619719","RALEIGH","2"
"42735","RALEIGH","1"
"308137","RALEIGH","3"
"110814","RALEIGH","4"
"27123","RALEIGH","1"
"1302383","RALEIGH","4"
"30280","RALEIGH","1"
"2965151","RALEIGH","2"
"34191","RALEIGH","3"
"50876","RICH","1"
"3625720","SEATTLE","2"
"2715","SEATTLE","1"
"290826","SEATTLE","1"
"3795513","SEATTLE","1"
"760255","SEATTLE","3"
"2152169","SEATTLE","1"
"2449","RALEIGH","1"
"105340","RALEIGH","1"
"1755772","RALEIGH","2"
"21150","RALEIGH","9"
"249821","RALEIGH","6"
"3635247","RALEIGH","1"
"1349175","RALEIGH","5"
"3862204","RALEIGH","4"
"259004","RALEIGH","1"
"1808632","RALEIGH","1"
"831723","RALEIGH","5"
"5066696","POLLARDWTR","1"
"303262","RALEIGH","3"
"406508","RALEIGH","4"
"3300894","RALEIGH","1"
"6296","RALEIGH","1"
"3629160","RALEIGH","6"
"2937930","RALEIGH","2"
"16524","RALEIGH","2"
"50750","RALEIGH","2"
"183306","RALEIGH","1"
"454121","RALEIGH","4"
"2965259","RALEIGH","4"
"58696","RALEIGH","2"
"3631252","RALEIGH","5"
"956116","RALEIGH","2"
"2337135","RALEIGH","6"
"34816","RALEIGH","2"
"50785","RALEIGH","8"
"1684142","RALEIGH","1"
"3950230","RALEIGH","2"
"436935","RALEIGH","1"
"1346847","RALEIGH","1"
"2465581","RALEIGH","1"
"309601","RALEIGH","1"
"59794","RALEIGH","2"
"2436512","RALEIGH","1"
"1718104","RALEIGH","1"
"291433","RALEIGH","1"
"3106900","RALEIGH","1"
"2849835","RALEIGH","1"
"339697","RALEIGH","2"
"1034200","RALEIGH","1"
"3780805","RALEIGH","1"
"21493","DIST","2"
"1289544","RALEIGH","1"
"1390832","RALEIGH","2"
"4228990","RALEIGH","1"
"1810458","RALEIGH","1"
"2395553","SEATTLE","1"
"283183","SEATTLE","1"
"2803","SEATTLE","2"
"46279","RALEIGH","1"
"2846261","RALEIGH","1"
"51437","RALEIGH","1"
"2880303","RALEIGH","1"
"41869","RALEIGH","5"
"2337137","RALEIGH","10"
"4055449","RALEIGH","1"
"3254261","RALEIGH","2"
"2146675","RALEIGH","1"
"550793","RALEIGH","5"
"760254","RALEIGH","1"
"3469181","RALEIGH","4"
"1581274","RALEIGH","1"
"1349179","RALEIGH","2"
"2370499","RALEIGH","1"
"493574","RALEIGH","1"
"954625","RALEIGH","1"
"1350604","RALEIGH","1"
"622073","RALEIGH","1"
"2961181","RALEIGH","1"
"2052608","RALEIGH","1"
"1737707","RALEIGH","2"
"1346656","RALEIGH","2"
"40691","RALEIGH","4"
"3334474","RALEIGH","1"
"3790301","RALEIGH","3"
"275020","RALEIGH","1"
"3863531","RALEIGH","2"
"2168451","RALEIGH","1"
"185948","DIST","1"
"43998","DIST","3"
"12689","DETROIT","1"
"23564","SEATTLE","2"
"3973051","SEATTLE","1"
"4146468","SEATTLE","1"
"84000","SEATTLE","1"
"1797773","SEATTLE","2"
"153208","SEATTLE","1"
"3864745","SEATTLE","1"
"3796860","SEATTLE","1"
"261562","DIST","1"
"2489721","RALEIGH","1"
"4336713","RALEIGH","2"
"1664027","RALEIGH","2"
"161442","RALEIGH","1"
"190843","RALEIGH","2"
"431561","RALEIGH","1"
"1718095","RALEIGH","3"
"1236285","RALEIGH","1"
"35794","SEATTLE","1"
"2105994","SEATTLE","1"
"2184166","SEATTLE","3"
"24262","DIST","1"
"1894365","RALEIGH","1"
"16166","RALEIGH","2"
"3287170","RALEIGH","1"
"24689","RALEIGH","1"
"293330","RALEIGH","1"
"1289603","RALEIGH","1"
"455520","RALEIGH","3"
"23221","RALEIGH","2"
"3865846","RALEIGH","2"
"6011232","RALEIGH","5"
"47656","RALEIGH","1"
"4375337","RALEIGH","1"
"41579","RALEIGH","1"
"1607385","RALEIGH","1"
"53491","RALEIGH","1"
"3859976","RALEIGH","1"
"22360","RALEIGH","1"
"79395","RALEIGH","2"
"760252","RALEIGH","1"
"43016","RALEIGH","1"
"445271","RALEIGH","2"
"3687314","RALEIGH","1"
"3576601","RALEIGH","2"
"3809365","RALEIGH","1"
"406116","RALEIGH","1"
"31646","RALEIGH","1"
"4324696","RALEIGH","1"
"4332405","RALEIGH","1"
"3859975","RALEIGH","1"
"3627742","SANAN","4"
"4729967","DIST","1"
"37848","RALEIGH","2"
"2374160","RALEIGH","1"
"284906","RALEIGH","2"
"2491760","RALEIGH","1"
"2903304","RALEIGH","1"
"111717","RALEIGH","1"
"264757","RALEIGH","1"
"53787","RALEIGH","1"
"2965897","RALEIGH","1"
"1738318","RALEIGH","1"
"147354","RALEIGH","2"
"34825","RALEIGH","2"
"50752","RALEIGH","3"
"1852565","RALEIGH","4"
"440539","RALEIGH","2"
"10138","RALEIGH","4"
"2965193","DIST","1"
"3698193","DIST","2"
"1430","DIST","5"
"11755","DIST","2"
"2131255","RALEIGH","1"
"2150569","RALEIGH","1"
"13759","RALEIGH","6"
"18256","RALEIGH","1"
"3182538","RALEIGH","2"
"49040","RALEIGH","2"
"1352748","RALEIGH","1"
"50481","RALEIGH","3"
"224947","RALEIGH","3"
"1808612","RALEIGH","1"
"1131285","RALEIGH","1"
"4199478","RALEIGH","1"
"3874663","RALEIGH","3"
"3572025","RALEIGH","1"
"2880407","RALEIGH","1"
"37047","RALEIGH","1"
"28761","RALEIGH","2"
"1399908","RALEIGH","3"
"40441","RALEIGH","1"
"22259","RALEIGH","2"
"2836184","RALEIGH","2"
"47871","RALEIGH","1"
"440554","RALEIGH","2"
"4047515","RALEIGH","1"
"3609051","RALEIGH","1"
"1313611","RALEIGH","1"
"294716","RALEIGH","1"
"4348543","RALEIGH","1"
"37326","RALEIGH","1"
"58546","RALEIGH","1"
"230368","RALEIGH","2"
"2916031","RALEIGH","1"
"175599","RALEIGH","1"
"1431896","RALEIGH","1"
"1707926","RALEIGH","1"
"196908","RALEIGH","1"
"6599","RALEIGH","1"
"304348","SEATTLE","1"
"265052","SEATTLE","1"
"3859979","SEATTLE","2"
"47187","SEATTLE","1"
"79239","SEATTLE","2"
"3874715","SEATTLE","1"
"1233959","SANAN","3"
"73760","SEATTLE","1"
"2972511","SEATTLE","3"
"47183","SEATTLE","1"
"1841648","SEATTLE","1"
"406036","SEATTLE","1"
"44035","SEATTLE","2"
"88232","SEATTLE","2"
"4200833","DIST","2"
"405879","SEATTLE","3"
"3860035","SEATTLE","1"
"35013","SEATTLE","1"
"688258","SEATTLE","1"
"3573950","RALEIGH","1"
"2924099","RALEIGH","1"
"1450091","RALEIGH","2"
"53232","RALEIGH","1"
"1768669","RALEIGH","1"
"88468","DETROIT","1"
"1595246","SEATTLE","1"
"3378936","RALEIGH","1"
"46116","RALEIGH","2"
"3684622","RALEIGH","1"
"1918381","RALEIGH","1"
"1945185","RALEIGH","1"
"3383096","RALEIGH","1"
"248289","RALEIGH","1"
"3289906","RALEIGH","1"
"1100","RALEIGH","3"
"2374112","RALEIGH","2"
"3813608","RALEIGH","1"
"955693","RALEIGH","1"
"1201280","RALEIGH","1"
"3625680","RALEIGH","1"
"4124277","RALEIGH","3"
"10448","RALEIGH","1"
"1114972","RALEIGH","1"
"3255552","RALEIGH","1"
"526784","RALEIGH","1"
"3920","RALEIGH","4"
"35387","RALEIGH","4"
"1811554","RALEIGH","1"
"30923","RALEIGH","1"
"1281003","RALEIGH","2"
"205598","RALEIGH","2"
"17410","RALEIGH","1"
"3789910","RALEIGH","1"
"36702","RALEIGH","1"
"4310964","RALEIGH","1"
"860515","RALEIGH","1"
"3155413","RALEIGH","1"
"1613712","RALEIGH","1"
"48366","RALEIGH","1"
"1775636","RALEIGH","1"
"3625808","RALEIGH","1"
"2915","SEATTLE","1"
"4304773","SEATTLE","1"
"2405282","SEATTLE","1"
"4146817","RALEIGH","1"
"1919694","RALEIGH","1"
"1634171","RALEIGH","1"
"4125851","RALEIGH","1"
"274271","RALEIGH","2"
"43760","RALEIGH","2"
"58975","RALEIGH","1"
"490819","RALEIGH","1"
"547663","RALEIGH","1"
"395161","RALEIGH","1"
"64661","RALEIGH","1"
"1080764","RALEIGH","1"
"21590","RALEIGH","4"
"35086","SEATTLE","1"
"1449014","SEATTLE","1"
"2846443","SEATTLE","1"
"343943","SEATTLE","1"
"3383141","SEATTLE","1"
"284547","SEATTLE","2"
"171375","SEATTLE","1"
"2238300","RALEIGH","1"
"15939","DIST","1"
"1703163","DIST","2"
"117119","DIST","1"
"65205","SEATTLE","1"
"3790390","SEATTLE","3"
"46988","RALEIGH","1"
"802677","RALEIGH","1"
"48434","RALEIGH","1"
"1479818","RALEIGH","1"
"4101123","RALEIGH","1"
"2370831","RALEIGH","2"
"3104987","RALEIGH","1"
"11625","RALEIGH","1"
"81737","RALEIGH","1"
"19710","RALEIGH","1"
"49141","RALEIGH","1"
"2939926","RALEIGH","1"
"2911725","RALEIGH","1"
"5168","RALEIGH","1"
"835535","RALEIGH","1"
"34772","RALEIGH","2"
"3882146","RALEIGH","1"
"3307","RALEIGH","2"
"3626881","RALEIGH","1"
"3975443","RALEIGH","1"
"2937911","RALEIGH","1"
"1808630","RALEIGH","1"
"1737600","RALEIGH","1"
"1308484","RALEIGH","1"
"2396543","RALEIGH","1"
"3879539","RALEIGH","1"
"4243424","RALEIGH","1"
"1508156","RALEIGH","1"
"136177","RALEIGH","1"
"1391201","SEATTLE","1"
"4291932","RALEIGH","1"
"50153","RALEIGH","2"
"1588280","RALEIGH","1"
"3647786","RALEIGH","1"
"58280","RALEIGH","1"
"81403","RALEIGH","1"
"63495","RALEIGH","1"
"3909734","RALEIGH","1"
"27186","RALEIGH","1"
"1257076","RALEIGH","1"
"3786238","RALEIGH","1"
"466763","RALEIGH","2"
"406513","RALEIGH","1"
"1349267","SEATTLE","1"
"3910255","SEATTLE","1"
"2405302","SEATTLE","1"
"657815","DIST","1"
"84500","SEATTLE","1"
"166430","SEATTLE","1"
"4085187","RALEIGH","1"
"1334986","RALEIGH","1"
"1319128","RALEIGH","1"
"238533","RALEIGH","1"
"33091","RALEIGH","1"
"1619870","RALEIGH","1"
"3789094","RALEIGH","1"
"2463974","DETROIT","2"
"3827393","SEATTLE","1"
"14175","SEATTLE","1"
"1877649","SEATTLE","1"
"9485","SEATTLE","1"
"160915","SEATTLE","1"
"266087","SEATTLE","1"
"22455","SEATTLE","1"
"272545","SEATTLE","1"
"38020","SEATTLE","1"
"103784","SEATTLE","1"
"1097487","SEATTLE","1"
"161204","SEATTLE","1"
"88539","SEATTLE","1"
"3916485","SEATTLE","1"
"1393943","SEATTLE","1"
"1852630","SEATTLE","1"
"1363995","SEATTLE","1"
"49692","SEATTLE","1"
"1313866","SEATTLE","1"
"1018731","RALEIGH","1"
"1349318","RALEIGH","1"
"3173327","RALEIGH","1"
"91356","RALEIGH","1"
"4275097","RALEIGH","1"
"3159193","RALEIGH","1"
"4350522","RALEIGH","1"
"3255697","TIDEWATER","1"
"29799","RALEIGH","1"
"119997","RALEIGH","1"
"1582681","RALEIGH","1"
"424787","RALEIGH","1"
"1281025","RALEIGH","1"
"79131","RALEIGH","1"
"44459","SEATTLE","1"
"54164","RALEIGH","1"
"1131347","RALEIGH","1"
"1889232","RALEIGH","1"
"87890","RALEIGH","1"
"3573160","RALEIGH","1"
"8903","RALEIGH","3"
"3581458","RALEIGH","2"
"531153","RALEIGH","1"
"1773156","RALEIGH","1"
"1846623","RALEIGH","1"
"98970","RALEIGH","1"
"4055062","RALEIGH","1"
"3460487","SEATTLE","1"
"5739","SEATTLE","2"
"3789034","RALEIGH","1"
"2026480","RALEIGH","1"
"3732277","TAMPA","1"
"1967094","RALEIGH","1"
"4055488","RALEIGH","1"
"2757419","RALEIGH","1"
"48709","RALEIGH","1"
"67385","SEATTLE","1"
"25857","SEATTLE","1"
"4110166","SEATTLE","1"
"1448888","SEATTLE","1"
"1329519","SEATTLE","1"
"3827405","SEATTLE","1"
"3643190","RALEIGH","1"
"406968","RALEIGH","2"
"4122445","RALEIGH","2"
"1686553","RALEIGH","2"
"3159246","RALEIGH","2"
"3599634","RALEIGH","4"
"1945535","RALEIGH","1"
"55298","RALEIGH","1"
"3794610","RALEIGH","1"
"2354821","RALEIGH","1"
"961208","RALEIGH","1"
"4243671","RALEIGH","2"
